"path","category","purpose","review_status","runtime_status","issues_found","issues_fixed","tests_covering_file","risk_remaining","notes"
"athleteos/src/domain/sessionDay.js","code source","Logique frontend ou utilitaire","analysé statiquement","lint typecheck build réussis","","","","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/domain/sessionDay.test.js","test","Test automatise ou regression","testé","Vitest 356/356 ou integration bloquee selon Docker","","","Suite locale build ou controle statique","faible","Voir preuves de test"
"athleteos/src/domain/structuredPerformanceMigration.test.js","test","Test automatise ou regression","testé","Vitest 356/356 ou integration bloquee selon Docker","","","Suite locale build ou controle statique","faible","Voir preuves de test"
"athleteos/src/domain/trainingFocus.js","code source","Logique frontend ou utilitaire","analysé statiquement","lint typecheck build réussis","","","","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/domain/trainingFocus.test.js","test","Test automatise ou regression","testé","Vitest 356/356 ou integration bloquee selon Docker","","","Suite locale build ou controle statique","faible","Voir preuves de test"
"athleteos/src/domain/trainingGauges.js","code source","Logique frontend ou utilitaire","analysé statiquement","lint typecheck build réussis","","","","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/domain/trainingGauges.test.js","test","Test automatise ou regression","testé","Vitest 356/356 ou integration bloquee selon Docker","","","Suite locale build ou controle statique","faible","Voir preuves de test"
"athleteos/src/domain/transactionalUserRemovalMigration.test.js","test","Test automatise ou regression","testé","Vitest 356/356 ou integration bloquee selon Docker","Voir registre JSON","","Suite locale build ou controle statique","faible","Voir preuves de test"
"athleteos/src/hooks/PushToggleButton.test.jsx","test","Test automatise ou regression","testé","Vitest 356/356 ou integration bloquee selon Docker","","","Suite locale build ou controle statique","faible","Voir preuves de test"
"athleteos/src/hooks/useAccessibleDialog.js","code source","Logique frontend ou utilitaire","corrigé","lint typecheck build réussis","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/hooks/useAccessibleDialog.test.jsx","test","Test automatise ou regression","testé","Vitest 356/356 ou integration bloquee selon Docker","Voir registre JSON","","Suite locale build ou controle statique","faible","Voir preuves de test"
"athleteos/src/hooks/useClubBranding.js","code source","Logique frontend ou utilitaire","analysé statiquement","lint typecheck build réussis","","","","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/hooks/useClubBranding.test.js","test","Test automatise ou regression","testé","Vitest 356/356 ou integration bloquee selon Docker","","","Suite locale build ou controle statique","faible","Voir preuves de test"
"athleteos/src/hooks/useModalAccessibility.js","code source","Logique frontend ou utilitaire","corrigé","lint typecheck build réussis","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/hooks/usePushNotifications.jsx","code source","Logique frontend ou utilitaire","corrigé","lint typecheck build réussis","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/hooks/useTheme.jsx","code source","Logique frontend ou utilitaire","analysé statiquement","lint typecheck build réussis","","","","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/hooks/useTheme.test.jsx","test","Test automatise ou regression","testé","Vitest 356/356 ou integration bloquee selon Docker","","","Suite locale build ou controle statique","faible","Voir preuves de test"
"athleteos/src/hooks/useUrlView.js","code source","Logique frontend ou utilitaire","analysé statiquement","lint typecheck build réussis","","","","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/index.css","configuration","Configuration manifeste ou metadonnee","analysé statiquement","analyse et build si applicable","","","","faible a confirmer sur staging","Inventaire final 2026-08-01"
"athleteos/src/main.jsx","code source","Logique frontend ou utilitaire","analysé statiquement","lint typecheck build réussis","","","","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/modules/AddAthleteModal.jsx","code source","Logique frontend ou utilitaire","corrigé","lint typecheck build réussis","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/modules/AddInjuryModal.jsx","code source","Logique frontend ou utilitaire","corrigé","lint typecheck build réussis","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/modules/AddRecordModal.jsx","code source","Logique frontend ou utilitaire","corrigé","lint typecheck build réussis","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/modules/AddResultInline.jsx","code source","Logique frontend ou utilitaire","analysé statiquement","lint typecheck build réussis","","","","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/modules/AddSessionModal.jsx","code source","Logique frontend ou utilitaire","corrigé","lint typecheck build réussis","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/modules/Alerts.jsx","code source","Logique frontend ou utilitaire","analysé statiquement","lint typecheck build réussis","","","","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/modules/AthleteCard.jsx","code source","Logique frontend ou utilitaire","analysé statiquement","lint typecheck build réussis","","","","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/modules/AthleteList.jsx","code source","Logique frontend ou utilitaire","corrigé","lint typecheck build réussis","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/modules/AthleteList.test.jsx","test","Test automatise ou regression","testé","Vitest 356/356 ou integration bloquee selon Docker","","","Suite locale build ou controle statique","faible","Voir preuves de test"
"athleteos/src/modules/athleteListShared.jsx","code source","Logique frontend ou utilitaire","analysé statiquement","lint typecheck build réussis","","","","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/modules/AthleteProfile.jsx","code source","Logique frontend ou utilitaire","analysé statiquement","lint typecheck build réussis","","","","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/modules/AthleteProfileTabs.jsx","code source","Logique frontend ou utilitaire","analysé statiquement","lint typecheck build réussis","","","","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/modules/ChargeView.jsx","code source","Logique frontend ou utilitaire","corrigé","lint typecheck build réussis","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/modules/ChargeView.test.jsx","test","Test automatise ou regression","testé","Vitest 356/356 ou integration bloquee selon Docker","","","Suite locale build ou controle statique","faible","Voir preuves de test"
"athleteos/src/modules/CompCard.jsx","code source","Logique frontend ou utilitaire","analysé statiquement","lint typecheck build réussis","","","","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/modules/Competitions.jsx","code source","Logique frontend ou utilitaire","corrigé","lint typecheck build réussis","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/modules/competitionsShared.js","code source","Logique frontend ou utilitaire","analysé statiquement","lint typecheck build réussis","","","","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/modules/competitionsShared.test.js","test","Test automatise ou regression","testé","Vitest 356/356 ou integration bloquee selon Docker","","","Suite locale build ou controle statique","faible","Voir preuves de test"
"athleteos/src/modules/CompModal.jsx","code source","Logique frontend ou utilitaire","corrigé","lint typecheck build réussis","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/modules/CreateCompModal.jsx","code source","Logique frontend ou utilitaire","corrigé","lint typecheck build réussis","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/modules/Dashboard.jsx","code source","Logique frontend ou utilitaire","corrigé","lint typecheck build réussis","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/modules/ImportAthletesCsvModal.jsx","code source","Logique frontend ou utilitaire","analysé statiquement","lint typecheck build réussis","","","","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/modules/ImportAthletesCsvModal.test.jsx","test","Test automatise ou regression","testé","Vitest 356/356 ou integration bloquee selon Docker","","","Suite locale build ou controle statique","faible","Voir preuves de test"
"athleteos/src/modules/Messaging.jsx","code source","Logique frontend ou utilitaire","analysé statiquement","lint typecheck build réussis","","","","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/modules/Performances.jsx","code source","Logique frontend ou utilitaire","corrigé","lint typecheck build réussis","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/modules/Planning.jsx","code source","Logique frontend ou utilitaire","corrigé","lint typecheck build réussis","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/modules/planningShared.jsx","code source","Logique frontend ou utilitaire","analysé statiquement","lint typecheck build réussis","","","","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/modules/Rapports.jsx","code source","Logique frontend ou utilitaire","corrigé","lint typecheck build réussis","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/modules/SessionModal.jsx","code source","Logique frontend ou utilitaire","corrigé","lint typecheck build réussis","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/navigation/mobileNavigation.js","code source","Logique frontend ou utilitaire","analysé statiquement","lint typecheck build réussis","","","","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/navigation/mobileNavigation.test.js","test","Test automatise ou regression","testé","Vitest 356/356 ou integration bloquee selon Docker","","","Suite locale build ou controle statique","faible","Voir preuves de test"
"athleteos/src/pages/AuthPages.test.jsx","test","Test automatise ou regression","testé","Vitest 356/356 ou integration bloquee selon Docker","","","Suite locale build ou controle statique","faible","Voir preuves de test"
"athleteos/src/pages/LoginPage.jsx","code source","Logique frontend ou utilitaire","analysé statiquement","lint typecheck build réussis","","","","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/pages/ResetPasswordPage.jsx","code source","Logique frontend ou utilitaire","analysé statiquement","lint typecheck build réussis","","","","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/pages/SignupPage.jsx","code source","Logique frontend ou utilitaire","analysé statiquement","lint typecheck build réussis","","","","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/types/database.types.ts","code source","Logique frontend ou utilitaire","corrigé","lint typecheck build réussis","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/utils/athleteCsv.js","code source","Logique frontend ou utilitaire","analysé statiquement","lint typecheck build réussis","","","","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/utils/athleteCsv.test.js","test","Test automatise ou regression","testé","Vitest 356/356 ou integration bloquee selon Docker","","","Suite locale build ou controle statique","faible","Voir preuves de test"
"athleteos/src/utils/chargeCalculations.js","code source","Logique frontend ou utilitaire","analysé statiquement","lint typecheck build réussis","","","","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/utils/chargeCalculations.test.js","test","Test automatise ou regression","testé","Vitest 356/356 ou integration bloquee selon Docker","","","Suite locale build ou controle statique","faible","Voir preuves de test"
"athleteos/src/utils/clubBranding.js","code source","Logique frontend ou utilitaire","analysé statiquement","lint typecheck build réussis","","","","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/utils/clubBranding.test.js","test","Test automatise ou regression","testé","Vitest 356/356 ou integration bloquee selon Docker","","","Suite locale build ou controle statique","faible","Voir preuves de test"
"athleteos/src/utils/coachFeed.js","code source","Logique frontend ou utilitaire","corrigé","lint typecheck build réussis","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/utils/coachFeed.test.js","test","Test automatise ou regression","testé","Vitest 356/356 ou integration bloquee selon Docker","","","Suite locale build ou controle statique","faible","Voir preuves de test"
"athleteos/src/utils/helpers.js","code source","Logique frontend ou utilitaire","corrigé","lint typecheck build réussis","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/utils/helpers.test.js","test","Test automatise ou regression","testé","Vitest 356/356 ou integration bloquee selon Docker","Voir registre JSON","","Suite locale build ou controle statique","faible","Voir preuves de test"
"athleteos/src/utils/loadAxes.js","code source","Logique frontend ou utilitaire","analysé statiquement","lint typecheck build réussis","","","","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/utils/loadAxes.test.js","test","Test automatise ou regression","testé","Vitest 356/356 ou integration bloquee selon Docker","","","Suite locale build ou controle statique","faible","Voir preuves de test"
"athleteos/src/utils/notifications.js","code source","Logique frontend ou utilitaire","corrigé","lint typecheck build réussis","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/utils/notifications.test.js","test","Test automatise ou regression","testé","Vitest 356/356 ou integration bloquee selon Docker","","","Suite locale build ou controle statique","faible","Voir preuves de test"
"athleteos/src/utils/pushSubscriptions.js","code source","Logique frontend ou utilitaire","corrigé","lint typecheck build réussis","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/utils/pushSubscriptions.test.js","test","Test automatise ou regression","testé","Vitest 356/356 ou integration bloquee selon Docker","Voir registre JSON","","Suite locale build ou controle statique","faible","Voir preuves de test"
"athleteos/src/utils/sentry.js","code source","Logique frontend ou utilitaire","analysé statiquement","lint typecheck build réussis","","","","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/utils/storage.js","code source","Logique frontend ou utilitaire","analysé statiquement","lint typecheck build réussis","","","","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/utils/supabaseClient.js","code source","Logique frontend ou utilitaire","analysé statiquement","lint typecheck build réussis","","","","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/utils/trainingLoad.js","code source","Logique frontend ou utilitaire","corrigé","lint typecheck build réussis","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/utils/trainingLoad.test.js","test","Test automatise ou regression","testé","Vitest 356/356 ou integration bloquee selon Docker","Voir registre JSON","","Suite locale build ou controle statique","faible","Voir preuves de test"
"athleteos/src/utils/weeklyReports.js","code source","Logique frontend ou utilitaire","corrigé","lint typecheck build réussis","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","Parcours authentifie reel a valider","Analyse statique et contrats"
"athleteos/src/utils/weeklyReports.test.js","test","Test automatise ou regression","testé","Vitest 356/356 ou integration bloquee selon Docker","Voir registre JSON","","Suite locale build ou controle statique","faible","Voir preuves de test"
"athleteos/status.md","documentation","Documentation ou livrable audit","corrigé","relecture statique","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","A synchroniser apres staging","Etat local sans sur-declaration"
"athleteos/supabase/.gitignore","configuration","Configuration manifeste ou metadonnee","analysé statiquement","analyse et build si applicable","","","","faible a confirmer sur staging","Inventaire final 2026-08-01"
"athleteos/supabase/config.toml","configuration","Configuration manifeste ou metadonnee","analysé statiquement","analyse et build si applicable","","","","faible a confirmer sur staging","Inventaire final 2026-08-01"
"athleteos/supabase/functions/_shared/isoWeek.ts","Edge Function","Traitement serveur Supabase","corrigé","analyse statique; runtime bloque","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","Staging et tests HTTP requis","Production non touchee"
"athleteos/supabase/functions/admin-actions/index.ts","Edge Function","Traitement serveur Supabase","corrigé","analyse statique; runtime bloque","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","Staging et tests HTTP requis","Production non touchee"
"athleteos/supabase/functions/send-push/index.ts","Edge Function","Traitement serveur Supabase","corrigé","analyse statique; runtime bloque","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","Staging et tests HTTP requis","Production non touchee"
"athleteos/supabase/functions/session-reminders/index.ts","Edge Function","Traitement serveur Supabase","corrigé","analyse statique; runtime bloque","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","Staging et tests HTTP requis","Production non touchee"
"athleteos/supabase/functions/signup/index.ts","Edge Function","Traitement serveur Supabase","corrigé","analyse statique; runtime bloque","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","Staging et tests HTTP requis","Production non touchee"
"athleteos/supabase/functions/weekly-cron/index.ts","Edge Function","Traitement serveur Supabase","corrigé","analyse statique; runtime bloque","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","Staging et tests HTTP requis","Production non touchee"
"athleteos/supabase/migrations/20260720000000_baseline_schema_pre_migration_tracking.sql","migration SQL","Schema, integrite, RLS, RPC ou index","analysé statiquement","non exécuté: Docker indisponible","","","","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260720000001_baseline_indexes_and_event_trigger.sql","migration SQL","Schema, integrite, RLS, RPC ou index","analysé statiquement","non exécuté: Docker indisponible","","","","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260725111554_fix_rls_exposed_tables.sql","migration SQL","Schema, integrite, RLS, RPC ou index","analysé statiquement","non exécuté: Docker indisponible","","","","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260725112151_fix_users_rls_recursion.sql","migration SQL","Schema, integrite, RLS, RPC ou index","analysé statiquement","non exécuté: Docker indisponible","","","","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260725113137_fix_storage_public_access.sql","migration SQL","Schema, integrite, RLS, RPC ou index","analysé statiquement","non exécuté: Docker indisponible","","","","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260725113138_fix_function_rpc_exposure.sql","migration SQL","Schema, integrite, RLS, RPC ou index","analysé statiquement","non exécuté: Docker indisponible","","","","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260725174000_add_social_posts_auto_type.sql","migration SQL","Schema, integrite, RLS, RPC ou index","analysé statiquement","non exécuté: Docker indisponible","","","","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260725182809_add_clubs_invite_code.sql","migration SQL","Schema, integrite, RLS, RPC ou index","analysé statiquement","non exécuté: Docker indisponible","","","","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260725184500_fix_service_role_grants.sql","migration SQL","Schema, integrite, RLS, RPC ou index","analysé statiquement","non exécuté: Docker indisponible","","","","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260725184900_fix_service_role_sequence_grants.sql","migration SQL","Schema, integrite, RLS, RPC ou index","analysé statiquement","non exécuté: Docker indisponible","","","","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260725190500_fix_users_update_own_row_only.sql","migration SQL","Schema, integrite, RLS, RPC ou index","analysé statiquement","non exécuté: Docker indisponible","","","","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260726120000_replace_weekly_charge_table_with_computed_view.sql","migration SQL","Schema, integrite, RLS, RPC ou index","analysé statiquement","non exécuté: Docker indisponible","","","","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260726123000_fix_weekly_charge_rounding.sql","migration SQL","Schema, integrite, RLS, RPC ou index","analysé statiquement","non exécuté: Docker indisponible","","","","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260727000000_add_performance_breakdown.sql","migration SQL","Schema, integrite, RLS, RPC ou index","analysé statiquement","non exécuté: Docker indisponible","","","","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260727010000_scope_storage_policies_by_club.sql","migration SQL","Schema, integrite, RLS, RPC ou index","analysé statiquement","non exécuté: Docker indisponible","","","","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260727020000_weekly_cron_schedule.sql","migration SQL","Schema, integrite, RLS, RPC ou index","analysé statiquement","non exécuté: Docker indisponible","","","","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260727030000_signup_rate_limit_and_atomic_rpc.sql","migration SQL","Schema, integrite, RLS, RPC ou index","analysé statiquement","non exécuté: Docker indisponible","","","","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260727040000_charge_model_versioning.sql","migration SQL","Schema, integrite, RLS, RPC ou index","analysé statiquement","non exécuté: Docker indisponible","","","","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260728010000_axis_model_versioning.sql","migration SQL","Schema, integrite, RLS, RPC ou index","analysé statiquement","non exécuté: Docker indisponible","","","","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260728130618_rls_ownership_and_grants_hardening.sql","migration SQL","Schema, integrite, RLS, RPC ou index","analysé statiquement","non exécuté: Docker indisponible","","","","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260729010000_admin_actions_audit_log.sql","migration SQL","Schema, integrite, RLS, RPC ou index","analysé statiquement","non exécuté: Docker indisponible","","","","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260730010000_transactional_competition_results.sql","migration SQL","Schema, integrite, RLS, RPC ou index","analysé statiquement","non exécuté: Docker indisponible","","","","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260730020000_fix_missing_security_definer.sql","migration SQL","Schema, integrite, RLS, RPC ou index","analysé statiquement","non exécuté: Docker indisponible","","","","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260731010000_private_session_pdfs.sql","migration SQL","Schema, integrite, RLS, RPC ou index","analysé statiquement","non exécuté: Docker indisponible","","","","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260801010000_normalize_performance_storage.sql","migration SQL","Schema, integrite, RLS, RPC ou index","analysé statiquement","non exécuté: Docker indisponible","","","","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260801020000_rpc_write_normalized_performance_fields.sql","migration SQL","Schema, integrite, RLS, RPC ou index","analysé statiquement","non exécuté: Docker indisponible","","","","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260801030000_club_branding.sql","migration SQL","Schema, integrite, RLS, RPC ou index","analysé statiquement","non exécuté: Docker indisponible","","","","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260801040000_import_club_athletes_rpc.sql","migration SQL","Schema, integrite, RLS, RPC ou index","analysé statiquement","non exécuté: Docker indisponible","","","","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260801050000_claim_imported_athlete_on_signup.sql","migration SQL","Schema, integrite, RLS, RPC ou index","analysé statiquement","non exécuté: Docker indisponible","","","","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260801060000_standard_session_rpe_daily_load.sql","migration SQL","Schema, integrite, RLS, RPC ou index","analysé statiquement","non exécuté: Docker indisponible","","","","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260801070000_confirmed_rest_days.sql","migration SQL","Schema, integrite, RLS, RPC ou index","analysé statiquement","non exécuté: Docker indisponible","","","","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260801080000_structured_performance_context.sql","migration SQL","Schema, integrite, RLS, RPC ou index","analysé statiquement","non exécuté: Docker indisponible","","","","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260801090000_reliable_invites_and_branding_storage.sql","migration SQL","Schema, integrite, RLS, RPC ou index","analysé statiquement","non exécuté: Docker indisponible","","","","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260801100000_individual_club_invitations.sql","migration SQL","Schema, integrite, RLS, RPC ou index","analysé statiquement","non exécuté: Docker indisponible","","","","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260801110000_session_day_and_notifications.sql","migration SQL","Schema, integrite, RLS, RPC ou index","analysé statiquement","non exécuté: Docker indisponible","","","","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260801120000_session_rsvp_notes_and_notification_reliability.sql","migration SQL","Schema, integrite, RLS, RPC ou index","analysé statiquement","non exécuté: Docker indisponible","","","","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260801130000_athletics_training_focus.sql","migration SQL","Schema, integrite, RLS, RPC ou index","analysé statiquement","non exécuté: Docker indisponible","","","","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260801140000_activate_declared_focus_axis_model.sql","migration SQL","Schema, integrite, RLS, RPC ou index","analysé statiquement","non exécuté: Docker indisponible","","","","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260801150000_remove_ambiguous_performance_rpcs_and_enforce_private_pdfs.sql","migration SQL","Schema, integrite, RLS, RPC ou index","analysé statiquement","non exécuté: Docker indisponible","","","","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260801160000_transactional_user_removal.sql","migration SQL","Schema, integrite, RLS, RPC ou index","corrigé","non exécuté: Docker indisponible","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260801170000_atomic_individual_invitation_acceptance.sql","migration SQL","Schema, integrite, RLS, RPC ou index","corrigé","non exécuté: Docker indisponible","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260801180000_iso_week_and_notification_idempotency.sql","migration SQL","Schema, integrite, RLS, RPC ou index","corrigé","non exécuté: Docker indisponible","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
"athleteos/supabase/migrations/20260801190000_atomic_existing_member_invitation_acceptance.sql","migration SQL","Schema, integrite, RLS, RPC ou index","corrigé","non exécuté: Docker indisponible","Voir registre JSON","Oui si relie au registre","Suite locale build ou controle statique","Validation PostgreSQL RLS et rollback requise","Aucun succes SQL runtime revendique"
